ID	Genome_coverage	Sequencing_depth	Lineage	Sublineage	BioPrject
ERR776661	 0.986429 	 131.222	LINEAGE4	lineage4.3.2	PRJEB8689
ERR776662	 0.986132 	 109.506	LINEAGE4	lineage4.3.2	PRJEB8689
ERR776663	 0.985982 	 122.466	LINEAGE4	lineage4.3.2	PRJEB8689
ERR776664	 0.985689 	 99.2739	LINEAGE4	lineage4.3.2	PRJEB8689
ERR776665	 0.986524 	 226.432	LINEAGE4	lineage4.3.2	PRJEB8689
ERR776666	 0.986163 	 166.406	LINEAGE4	lineage4.3.2	PRJEB8689
ERR776667	 0.986591 	 242.108	LINEAGE4	lineage4.3.2	PRJEB8689
ERR776668	 0.98552 	 151.011	LINEAGE4	lineage4.3.2	PRJEB8689
ERR776669	 0.986356 	 182.99	LINEAGE4	lineage4.3.2	PRJEB8689
ERR776670	 0.986159 	 148.161	LINEAGE4	lineage4.3.2	PRJEB8689
ERR776671	 0.984926 	 223.82	LINEAGE4	lineage4.3.2	PRJEB8689
ERR776672	 0.984336 	 52.5529	LINEAGE4	lineage4.3.2	PRJEB8689
ERR776673	 0.986243 	 160.184	LINEAGE4	lineage4.3.2	PRJEB8689
ERR776674	 0.986157 	 123.545	LINEAGE4	lineage4.3.2	PRJEB8689
ERR776675	 0.985947 	 117.436	LINEAGE4	lineage4.3.2	PRJEB8689
ERR779651	 0.978304 	 65.6277	LINEAGE4	lineage4.6.2.2	PRJEB2794
ERR779652	 0.9838 	 61.149	LINEAGE4	lineage4.1.2	PRJEB2794
ERR779653	 0.982891 	 72.4629	LINEAGE4	lineage4.6.1.2	PRJEB2794
ERR779654	 0.975713 	 68.4928	LINEAGE4	lineage4.3.4.2.1	PRJEB2794
ERR779655	 0.976096 	 74.4448	LINEAGE4	lineage4.3.4.2.1	PRJEB2794
ERR779656	 0.982942 	 71.6035	LINEAGE1	lineage1.1.3	PRJEB2794
ERR779657	 0.982872 	 72.1915	LINEAGE1	lineage1.1.3	PRJEB2794
ERR779658	 0.97603 	 77.5611	LINEAGE4	lineage4.3.4.1	PRJEB2794
ERR779659	 0.984357 	 59.4123	LINEAGE3	lineage3.1.1	PRJEB2794
ERR779660	 0.982214 	 53.9262	LINEAGE1	lineage1.1.3	PRJEB2794
ERR779661	 0.975292 	 60.571	LINEAGE4	lineage4.3.4.2.1	PRJEB2794
ERR779662	 0.985962 	 56.7801	LINEAGE3	lineage3.1.1	PRJEB2794
ERR779663	 0.975737 	 67.8647	LINEAGE4	lineage4.3.4.2.1	PRJEB2794
ERR779664	 0.983638 	 67.1721	LINEAGE1	lineage1.2.2	PRJEB2794
ERR779665	 0.974377 	 73.372	LINEAGE4	lineage4.3.4.2.1	PRJEB2794
ERR779666	 0.974346 	 76.4262	LINEAGE4	lineage4.3.4.2.1	PRJEB2794
ERR779667	 0.982127 	 63.6513	LINEAGE4	lineage4.1.1.3	PRJEB2794
ERR779668	 0.985356 	 60.7225	LINEAGE4	lineage4.1.2	PRJEB2794
ERR779669	 0.987164 	 61.7485	LINEAGE4	lineage4.9.x.x	PRJEB2794
ERR779670	 0.985294 	 59.508	LINEAGE4	lineage4.1.2	PRJEB2794
ERR779671	 0.975203 	 67.0597	LINEAGE4	lineage4.3.4.2.1	PRJEB2794
ERR779672	 0.974785 	 64.2692	LINEAGE4	lineage4.3.4.2.1	PRJEB2794
ERR779673	 0.98494 	 63.9114	LINEAGE4	lineage4.1.2	PRJEB2794
ERR779674	 0.97481 	 66.2585	LINEAGE4	lineage4.3.4.2.1	PRJEB2794
ERR779675	 0.985186 	 65.0985	LINEAGE4	lineage4.1.1.3	PRJEB2794
ERR779676	 0.975113 	 61.8127	LINEAGE4	lineage4.3.4.2.1	PRJEB2794
ERR779677	 0.975592 	 67.4644	LINEAGE4	lineage4.3.4.2.1	PRJEB2794
ERR779678	 0.975933 	 61.4424	LINEAGE4	lineage4.3.4.2.1	PRJEB2794
ERR779679	 0.981843 	 62.6354	LINEAGE1	lineage1.2.2	PRJEB2794
ERR779680	 0.974492 	 45.4387	LINEAGE4	lineage4.3.4.2.1	PRJEB2794
ERR779842	 0.984816 	 126.05	LINEAGE4	lineage4.3.3	PRJEB5280
ERR779843	 0.981337 	 112.689	LINEAGE2	lineage2.2.1	PRJEB5280
ERR779844	 0.984531 	 108.51	LINEAGE4	lineage4.3.3	PRJEB5280
ERR779845	 0.98134 	 113.933	LINEAGE2	lineage2.2.1	PRJEB5280
ERR779846	 0.984463 	 98.9934	LINEAGE4	lineage4.1.2.1	PRJEB5280
ERR779847	 0.984247 	 111.821	LINEAGE4	lineage4.3.3	PRJEB5280
ERR779848	 0.979657 	 165.417	LINEAGE4	lineage4.3.4.1	PRJEB5280
ERR779849	 0.981377 	 92.5399	LINEAGE4	lineage4.1.2.1	PRJEB5280
ERR779850	 0.984013 	 93.2417	LINEAGE4	lineage4.3.3	PRJEB5280
ERR779851	 0.980709 	 97.109	LINEAGE2	lineage2.2.1	PRJEB5280
ERR779853	 0.984772 	 113.614	LINEAGE4	lineage4.1.1.3	PRJEB5280
ERR779854	 0.97529 	 112.227	LINEAGE4	lineage4.3.4.2	PRJEB5280
ERR779855	 0.984366 	 109.482	LINEAGE4	lineage4.3.3	PRJEB5280
ERR779856	 0.985475 	 105.452	LINEAGE4	lineage4.1.2.1	PRJEB5280
ERR779857	 0.985977 	 105.787	LINEAGE4	lineage4.8	PRJEB5280
ERR779858	 0.983497 	 92.4809	LINEAGE4	lineage4.3.3	PRJEB5280
ERR779859	 0.986827 	 103.547	LINEAGE4	lineage4.1.1.3	PRJEB5280
ERR779860	 0.984413 	 97.6607	LINEAGE4	lineage4.3.3	PRJEB5280
ERR779861	 0.983195 	 80.7644	LINEAGE4	lineage4.3.3	PRJEB5280
ERR779862	 0.985527 	 108.657	LINEAGE4	lineage4.1.2.1	PRJEB5280
ERR779863	 0.984899 	 87.9602	LINEAGE4	lineage4.1.2.1	PRJEB5280
ERR779864	 0.984273 	 102.878	LINEAGE4	lineage4.3.3	PRJEB5280
ERR779865	 0.976595 	 103.019	LINEAGE4	lineage4.3.4.2	PRJEB5280
ERR779866	 0.984128 	 92.4713	LINEAGE4	lineage4.1.2.1	PRJEB5280
ERR779867	 0.985812 	 99.7512	LINEAGE4	lineage4.3.2	PRJEB5280
ERR779868	 0.984193 	 94.1964	LINEAGE4	lineage4.3.3	PRJEB5280
ERR779869	 0.984682 	 98.1391	LINEAGE4	lineage4.3.4.2	PRJEB5280
ERR779870	 0.976624 	 98.0829	LINEAGE4	lineage4.3.4.2	PRJEB5280
ERR779871	 0.978926 	 99.2249	LINEAGE4	lineage4.3.4.1	PRJEB5280
ERR779872	 0.985609 	 101.402	LINEAGE4	lineage4.1.2.1	PRJEB5280
ERR779873	 0.984031 	 94.7618	LINEAGE4	lineage4.3.3	PRJEB5280
ERR779874	 0.97827 	 102.553	LINEAGE4	lineage4.3.4.1	PRJEB5280
ERR779875	 0.983269 	 104.085	LINEAGE4	lineage4.3.3	PRJEB5280
ERR779876	 0.983358 	 89.011	LINEAGE4	lineage4.1.2.1	PRJEB5280
ERR779877	 0.983809 	 97.422	LINEAGE4	lineage4.3.3	PRJEB5280
ERR779878	 0.978177 	 105.061	LINEAGE4	lineage4.3.4.1	PRJEB5280
ERR779879	 0.986642 	 90.706	LINEAGE4	lineage4.1.1.3	PRJEB5280
ERR779880	 0.976524 	 101.298	LINEAGE4	lineage4.3.4.2	PRJEB5280
ERR779881	 0.986629 	 97.0082	LINEAGE4	lineage4.1.1.3	PRJEB5280
ERR779882	 0.985262 	 91.9565	LINEAGE4	lineage4.1.2.1	PRJEB5280
ERR779883	 0.986138 	 105.649	LINEAGE4	lineage4.9.x.x	PRJEB5280
ERR779884	 0.984257 	 89.9214	LINEAGE4	lineage4.3.3	PRJEB5280
ERR779885	 0.976732 	 119.804	LINEAGE4	lineage4.3.4.2	PRJEB5280
ERR779886	 0.983926 	 96.2094	LINEAGE4	lineage4.3.3	PRJEB5280
ERR779887	 0.984318 	 96.5564	LINEAGE4	lineage4.3.3	PRJEB5280
ERR779888	 0.984869 	 120.185	LINEAGE4	lineage4.1.2.1	PRJEB5280
ERR779889	 0.984699 	 96.3752	LINEAGE4	lineage4.1.2.1	PRJEB5280
ERR779890	 0.983383 	 99.7651	LINEAGE4	lineage4.3.3	PRJEB5280
ERR779891	 0.98638 	 99.4583	LINEAGE4	lineage4.9.x.x	PRJEB5280
ERR779892	 0.983511 	 93.3217	LINEAGE4	lineage4.3.1	PRJEB5280
ERR779893	 0.987303 	 96.6813	LINEAGE4	lineage4.1.1	PRJEB5280
ERR779894	 0.981547 	 84.3965	LINEAGE2	lineage2.2.1	PRJEB5280
ERR779895	 0.984353 	 104.762	LINEAGE4	lineage4.3.3	PRJEB5280
ERR779896	 0.986685 	 105.528	LINEAGE4	lineage4.1.1.3	PRJEB5280
ERR779897	 0.983288 	 89.0092	LINEAGE4	lineage4.3.3	PRJEB5280
ERR779898	 0.976878 	 112.691	LINEAGE4	lineage4.3.4.2	PRJEB5280
ERR779899	 0.986997 	 109.621	LINEAGE4	lineage4.1.1	PRJEB5280
ERR779900	 0.98586 	 98.5115	LINEAGE4	lineage4.3.2	PRJEB5280
ERR779901	 0.976737 	 115.104	LINEAGE4	lineage4.3.4.2	PRJEB5280
ERR779902	 0.982439 	 82.4846	LINEAGE4	lineage4.3.3	PRJEB5280
ERR779905	 0.984288 	 97.4303	LINEAGE4	lineage4.1.2.1	PRJEB5280
ERR779906	 0.983732 	 76.7369	LINEAGE4	lineage4.3.3	PRJEB5280
ERR779907	 0.983759 	 94.4223	LINEAGE4	lineage4.3.3	PRJEB5280
ERR779908	 0.976622 	 89.8733	LINEAGE4	lineage4.3.4.2	PRJEB5280
ERR779909	 0.984067 	 99.0089	LINEAGE4	lineage4.3.3	PRJEB5280
ERR779910	 0.979029 	 99.064	LINEAGE2	lineage2.2.1	PRJEB5280
ERR779911	 0.984416 	 118.699	LINEAGE4	lineage4.3.3	PRJEB5280
ERR779912	 0.984456 	 114.513	LINEAGE4	lineage4.3.3	PRJEB5280
ERR779913	 0.984199 	 92.3583	LINEAGE4	lineage4.1.2.1	PRJEB5280
ERR779914	 0.980728 	 77.1496	LINEAGE2	lineage2.2.1	PRJEB5280
ERR779915	 0.984541 	 119.125	LINEAGE4	lineage4.3.3	PRJEB5280
ERR779916	 0.984859 	 123.337	LINEAGE4	lineage4.1.2.1	PRJEB5280
ERR779917	 0.97682 	 83.3159	LINEAGE4	lineage4.3.4.2	PRJEB5280
ERR779918	 0.986388 	 108.524	LINEAGE4	lineage4.9.x.x	PRJEB5280
ERR779919	 0.987044 	 102.839	LINEAGE4	lineage4.1.1	PRJEB5280
ERR779920	 0.984351 	 100.863	LINEAGE4	lineage4.1.2.1	PRJEB5280
ERR779921	 0.976439 	 111.797	LINEAGE4	lineage4.3.4.2	PRJEB5280
ERR779922	 0.98431 	 106.742	LINEAGE4	lineage4.3.3	PRJEB5280
ERR779923	 0.986194 	 118.35	LINEAGE4	lineage4.9.x.x	PRJEB5280
ERR779924	 0.984918 	 120.099	LINEAGE4	lineage4.1.2.1	PRJEB5280
ERR779925	 0.984557 	 116.973	LINEAGE4	lineage4.3.3	PRJEB5280
ERR841382	 0.956497 	 67.4828	LINEAGEBOV		PRJEB9003
ERR841383	 0.964856 	 82.1795	LINEAGE4	lineage4.9.x.x	PRJEB9003
ERR841385			LINEAGEBOV		PRJEB9003
ERR841387	 0.973684 	 109.354	LINEAGE4	lineage4.9.x.x	PRJEB9003
ERR841388	 0.974294 	 129.989	LINEAGE1	lineage1.2.2	PRJEB9003
ERR841389	 0.969483 	 158.939	LINEAGE4	lineage4.1.2	PRJEB9003
ERR841390	 0.978068 	 236.197	LINEAGE4	lineage4.1.2	PRJEB9003
ERR841391	 0.974912 	 86.9152	LINEAGE4	lineage4.1.2	PRJEB9003
ERR841392	 0.974134 	 416.618	LINEAGE2	lineage2.2.1	PRJEB9003
ERR841393	 0.976906 	 84.9777	LINEAGE4	lineage4.1	PRJEB9003
ERR841394	 0.977484 	 122.737	LINEAGE4	lineage4.1	PRJEB9003
ERR841395	 0.97215 	 61.8546	LINEAGE4	lineage4.1	PRJEB9003
ERR841396	 0.978012 	 79.365	LINEAGE4	lineage4.2.1	PRJEB9003
ERR841397	 0.975189 	 118.819	LINEAGE4	lineage4.8	PRJEB9003
ERR841398	 0.967464 	 52.1104	LINEAGE4	lineage4.6.2.2	PRJEB9003
ERR841399	 0.973932 	 147.8	LINEAGE1	lineage1.1.2	PRJEB9003
ERR841400	 0.973852 	 74.5426	LINEAGE4	lineage4.8	PRJEB9003
ERR841401	 0.978002 	 253.305	LINEAGE4	lineage4.1.2	PRJEB9003
ERR841402	 0.978004 	 59.2893	LINEAGE4	lineage4.1	PRJEB9003
ERR841403	 0.971422 	 483.15	LINEAGE4	lineage4.9.x.x	PRJEB9003
ERR841404	 0.971663 	 59.0969	LINEAGE4	lineage4.1.2	PRJEB9003
ERR841405	 0.956307 	 12.8955	LINEAGE4	lineage4.1.2	PRJEB9003
ERR841406	 0.969512 	 53.3469	LINEAGE4	lineage4.1.2	PRJEB9003
ERR841407	 0.967036 	 122.067	LINEAGE4	lineage4.6.2.2	PRJEB9003
ERR841409			LINEAGE4	lineage4.8	PRJEB9003
ERR841410	 0.974351 	 55.5836	LINEAGE4	lineage4.1.2	PRJEB9003
ERR841411	 0.972893 	 79.481	LINEAGE4	lineage4.6.2	PRJEB9003
ERR841412	 0.973201 	 112.463	LINEAGE1	lineage1.2.1	PRJEB9003
ERR841413	 0.975837 	 160.068	LINEAGE4	lineage4.9.x.x	PRJEB9003
ERR841414	 0.978088 	 99.4939	LINEAGE4	lineage4.1.2	PRJEB9003
ERR841415	 0.973051 	 82.9042	LINEAGE4	lineage4.9.x.x	PRJEB9003
ERR841416	 0.973478 	 55.7203	LINEAGE4	lineage4.9.x.x	PRJEB9003
ERR841417	 0.974696 	 160.813	LINEAGE4	lineage4.6.2	PRJEB9003
ERR841418	 0.977242 	 289.315	LINEAGE4	lineage4.2.2	PRJEB9003
ERR841419	 0.966362 	 181.561	LINEAGE1	lineage1.1.1	PRJEB9003
ERR841420	 0.977402 	 471.13	LINEAGE4	lineage4.4.1.1	PRJEB9003
ERR841421	 0.970158 	 120.952	LINEAGE4	lineage4.6.2.2	PRJEB9003
ERR841422	 0.970231 	 181.971	LINEAGE4	lineage4.6.2.2	PRJEB9003
ERR841423	 0.968773 	 102.363	LINEAGE2	lineage2.2.1	PRJEB9003
ERR841424	 0.9709 	 257.934	LINEAGE2	lineage2.2.1	PRJEB9003
ERR841425	 0.972063 	 63.9108	LINEAGE3	lineage3.x.x.x	PRJEB9003
ERR841426	 0.970939 	 183.106	LINEAGE4	lineage4.1.2.1	PRJEB9003
ERR841427	 0.970746 	 162.024	LINEAGE2	lineage2.2.1	PRJEB9003
ERR841428	 0.977085 	 146.311	LINEAGE3	lineage3.1.2	PRJEB9003
ERR841429	 0.971913 	 107.31	LINEAGE3	lineage3.x.x.x	PRJEB9003
ERR841430	 0.969447 	 238.374	LINEAGE5	lineage5	PRJEB9003
ERR841431	 0.965492 	 156.853	LINEAGE6	lineage6	PRJEB9003
ERR841432	 0.959624 	 59.6063	LINEAGE6	lineage6	PRJEB9003
ERR841433	 0.974821 	 330.03	LINEAGE5	lineage5	PRJEB9003
ERR841434	 0.976209 	 274.789	LINEAGE5	lineage5	PRJEB9003
ERR841435	 0.972134 	 59.0854	LINEAGE5	lineage5	PRJEB9003
ERR841436	 0.973486 	 132.915	LINEAGE4	lineage4.6.2.2	PRJEB9003
ERR841437	 0.973779 	 324.904	LINEAGE4	lineage4.9.x.x	PRJEB9003
ERR841438	 0.973189 	 72.1569	LINEAGE5	lineage5	PRJEB9003
ERR841439	 0.969288 	 144.713	LINEAGE4	lineage4.6.2.2	PRJEB9003
ERR841440	 0.970321 	 105.357	LINEAGE6	lineage6	PRJEB9003
ERR841441	 0.961989 	 69.9107	LINEAGE6	lineage6	PRJEB9003
ERR841442	 0.972265 	 106.917	LINEAGE1	lineage1.1.2	PRJEB9003
ERR841444			LINEAGE4	lineage4.6.2.2	PRJEB9003
ERR841445	 0.966571 	 57.9218	LINEAGE4	lineage4.6.2.2	PRJEB9003
ERR841446	 0.971066 	 101.668	LINEAGE2	lineage2.2.1.1	PRJEB9003
ERR841447	 0.973346 	 105.475	LINEAGE2	lineage2.2.1.1	PRJEB9003
ERR841448	 0.974185 	 170.863	LINEAGE2	lineage2.2.1.1	PRJEB9003
ERR841449	 0.971529 	 64.216	LINEAGE4	lineage4.3.2.1	PRJEB9003
ERR841450	 0.96837 	 71.8186	LINEAGE2	lineage2.2.1.1	PRJEB9003
ERR841451	 0.967083 	 63.0776	LINEAGE2	lineage2.2.1.1	PRJEB9003
ERR841452	 0.968507 	 82.8677	LINEAGE2	lineage2.2.1.1	PRJEB9003
ERR841453	 0.970204 	 72.2794	LINEAGE2	lineage2.2.1.1	PRJEB9003
ERR841454	 0.971021 	 108.817	LINEAGE2	lineage2.2.1.1	PRJEB9003
ERR841455	 0.970363 	 118.459	LINEAGE2	lineage2.2.1.1	PRJEB9003
ERR841456	 0.970462 	 93.5423	LINEAGE2	lineage2.2.1.1	PRJEB9003
ERR841457	 0.972879 	 159.663	LINEAGE2	lineage2.2.1.1	PRJEB9003
ERR841458	 0.973059 	 85.3477	LINEAGE4	lineage4.1.1.3	PRJEB9003
ERR841459	 0.975121 	 225.194	LINEAGE4	lineage4.1.1.3	PRJEB9003
ERR841460	 0.978352 	 85.2521	LINEAGE4	lineage4.3.2.1	PRJEB9003
ERR841461	 0.97759 	 500.085	LINEAGE4	lineage4.3.2	PRJEB9003
ERR841462	 0.972138 	 112.502	LINEAGE4	lineage4.3.2.1	PRJEB9003
ERR841463	 0.972004 	 106.056	LINEAGE4	lineage4.3.2.1	PRJEB9003
ERR841464	 0.972689 	 129.936	LINEAGE2	lineage2.2.1	PRJEB9003
ERR841465	 0.961898 	 29.4447	LINEAGE2	lineage2.2.1.1	PRJEB9003
ERR841466	 0.968677 	 399.786	LINEAGE6	lineage6	PRJEB9003
ERR841467	 0.965839 	 157.874	LINEAGE6	lineage6	PRJEB9003
ERR841468	 0.968131 	 188.68	LINEAGE6	lineage6	PRJEB9003
ERR841469	 0.968891 	 179.164	LINEAGE6	lineage6	PRJEB9003
ERR841470	 0.969776 	 516.108	LINEAGE6	lineage6	PRJEB9003
ERR841471	 0.966343 	 148.943	LINEAGE6	lineage6	PRJEB9003
ERR841472	 0.967506 	 233.489	LINEAGE6	lineage6	PRJEB9003
ERR841473	 0.968245 	 163.971	LINEAGE6	lineage6	PRJEB9003
ERR841475			LINEAGE6	lineage6	PRJEB9003
ERR841476	 0.964115 	 140.381	LINEAGE6	lineage6	PRJEB9003
ERR841477	 0.960835 	 65.2383	LINEAGE6	lineage6	PRJEB9003
ERR841478	 0.966553 	 87.6968	LINEAGE6	lineage6	PRJEB9003
ERR841479	 0.964924 	 144.323	LINEAGE6	lineage6	PRJEB9003
ERR841480	 0.968665 	 323.502	LINEAGE6	lineage6	PRJEB9003
ERR841481	 0.968544 	 245.736	LINEAGE6	lineage6	PRJEB9003
ERR841482	 0.968724 	 91.0736	LINEAGE6	lineage6	PRJEB9003
ERR841483	 0.964317 	 121.463	LINEAGE6	lineage6	PRJEB9003
ERR841484	 0.963962 	 153.819	LINEAGE6	lineage6	PRJEB9003
ERR841485	 0.967582 	 150.897	LINEAGE6	lineage6	PRJEB9003
ERR841486	 0.966633 	 336.107	LINEAGE6	lineage6	PRJEB9003
ERR841487	 0.964219 	 85.5245	LINEAGE6	lineage6	PRJEB9003
ERR841488	 0.968164 	 207.549	LINEAGE6	lineage6	PRJEB9003
ERR841489	 0.965472 	 87.6482	LINEAGE6	lineage6	PRJEB9003
ERR841490	 0.985273 	 149.851	LINEAGE4	lineage4.4.1.1	PRJEB9003
ERR841491	 0.982766 	 347.272	LINEAGE4	lineage4.4.1.1	PRJEB9003
ERR841492	 0.981418 	 220.046	LINEAGE4	lineage4.4.1.1	PRJEB9003
ERR841493	 0.979827 	 154.952	LINEAGE2	lineage2.1	PRJEB9003
ERR841494	 0.981447 	 134.484	LINEAGE5	lineage5	PRJEB9003
ERR841495	 0.983059 	 142.02	LINEAGE5	lineage5	PRJEB9003
ERR841496	 0.977451 	 170.577	LINEAGE6	lineage6	PRJEB9003
ERR845303	 0.982804 	 102.445	LINEAGE4	lineage4.1.2.1	PRJEB7669
ERR845304	 0.990722 	 207.737	LINEAGE4	lineage4.1.2.1	PRJEB7669
ERR845305	 0.982937 	 138.214	LINEAGE4	lineage4.1.2.1	PRJEB7669
ERR845306	 0.985728 	 167.573	LINEAGE4	lineage4.1.2.1	PRJEB7669
ERR845307	 0.982899 	 147.929	LINEAGE4	lineage4.1.2.1	PRJEB7669
ERR845327	 0.983807 	 235.606	LINEAGE4	lineage4.1.2.1	PRJEB7669
ERR845328	 0.983653 	 183.852	LINEAGE4	lineage4.1.2.1	PRJEB7669
ERR845329	 0.983012 	 114.466	LINEAGE4	lineage4.1.2.1	PRJEB7669
ERR845330	 0.983419 	 193.28	LINEAGE4	lineage4.1.2.1	PRJEB7669
ERR845932	 0.982587 	 211.773	LINEAGE2	lineage2.2.1	PRJEB5280
ERR845933	 0.98636 	 190.292	LINEAGE4	lineage4.1.2.1	PRJEB5280
ERR845934	 0.9873 	 153.284	LINEAGE4	lineage4.9.x.x	PRJEB5280
ERR845935	 0.980288 	 203.447	LINEAGE4	lineage4.3.4.1	PRJEB5280
ERR845936	 0.987548 	 203.548	LINEAGE4	lineage4.9.x.x	PRJEB5280
ERR845937	 0.977155 	 233.225	LINEAGE4	lineage4.3.4.2	PRJEB5280
ERR845939	 0.977944 	 206.442	LINEAGE4	lineage4.3.4.2	PRJEB5280
ERR845941	 0.984392 	 183.874	LINEAGE4	lineage4.3.3	PRJEB5280
ERR846991	 0.98749 	 191.255	LINEAGE1	lineage1.2.1	PRJEB7056
ERR846992	 0.980065 	 192.778	LINEAGE2	lineage2.2.1	PRJEB7056
ERR846993	 0.983406 	 183.054	LINEAGE2	lineage2.2.1	PRJEB7056
ERR846994	 0.983958 	 183.919	LINEAGE1	lineage1.1.1	PRJEB7056
ERR846995	 0.988265 	 203.636	LINEAGE4	lineage4.5	PRJEB7056
ERR846996	 0.988759 	 188.886	LINEAGE4	lineage4.5	PRJEB7056
ERR846997	 0.980176 	 76.8989	LINEAGE2	lineage2.2.1	PRJEB7056
ERR846998	 0.983501 	 124.062	LINEAGE1	lineage1.1.1.1	PRJEB7056
ERR850078	 0.979209 	 15.7235	LINEAGE4	lineage4.1.2.1	PRJEB7669
ERR850262	 0.98325 	 238.899	LINEAGE4	lineage4.1.2.1	PRJEB7669
ERR867518	 0.983334 	 75.5258	LINEAGE3	lineage3.1.2	PRJEB9206
ERR867519	 0.982873 	 99.4298	LINEAGE4	lineage4.3.3	PRJEB9206
ERR867520	 0.985104 	 78.318	LINEAGE4	lineage4.7	PRJEB9206
ERR867521	 0.979909 	 69.2228	LINEAGE2	lineage2.2.1	PRJEB9206
ERR867522	 0.976311 	 46.495	LINEAGE2	lineage2.2.1	PRJEB9206
ERR867523	 0.981532 	 95.5191	LINEAGE2	lineage2.2.1	PRJEB9206
ERR867524	 0.983554 	 73.3727	LINEAGE4	lineage4.2.1	PRJEB9206
ERR867525	 0.978139 	 63.7787	LINEAGE2	lineage2.2.1	PRJEB9206
ERR867526	 0.977647 	 54.1822	LINEAGE2	lineage2.2.1	PRJEB9206
ERR867527	 0.980509 	 78.7623	LINEAGE2	lineage2.2.1	PRJEB9206
ERR867528	 0.978565 	 81.9	LINEAGE3	lineage3.1.2	PRJEB9206
ERR867529	 0.970827 	 62.9979	LINEAGE4	lineage4.3.3	PRJEB9206
ERR867530	 0.985133 	 36.0738	LINEAGE4	lineage4.7	PRJEB9206
ERR867531	 0.979752 	 36.1799	LINEAGE2	lineage2.2.1	PRJEB9206
ERR867532	 0.979659 	 35.0818	LINEAGE2	lineage2.2.1	PRJEB9206
ERR867533	 0.979896 	 40.6692	LINEAGE2	lineage2.2.1	PRJEB9206
ERR867534	 0.983706 	 31.774	LINEAGE4	lineage4.2.1	PRJEB9206
ERR867535	 0.979568 	 35.2278	LINEAGE2	lineage2.2.1	PRJEB9206
ERR867536	 0.978012 	 30.4174	LINEAGE2	lineage2.2.1	PRJEB9206
ERR867537	 0.979844 	 34.8787	LINEAGE2	lineage2.2.1	PRJEB9206
ERR867538	 0.979013 	 52.3432	LINEAGE4	lineage4.2.2	PRJEB9206
ERR867539	 0.982801 	 99.7969	LINEAGE3	lineage3.x.x.x	PRJEB9206
ERR867540	 0.978506 	 45.6365	LINEAGE2	lineage2.2.1	PRJEB9206
ERR867541	 0.985977 	 83.1893	LINEAGE4	lineage4.2.1	PRJEB9206
ERR867544	 0.578365 	 18.4744	LINEAGE1	lineage1.x.x.x	PRJEB9206
ERR867546	 0.982593 	 73.1574	LINEAGE4	lineage4.2.2	PRJEB9206
ERR867547	 0.980573 	 66.169	LINEAGE3	lineage3.x.x.x	PRJEB9206
ERR867548	 0.979429 	 68.3548	LINEAGE2	lineage2.2.1	PRJEB9206
ERR867549	 0.982942 	 60.3062	LINEAGE4	lineage4.2.1	PRJEB9206
ERR867550	 0.981094 	 77.3994	LINEAGE4	lineage4.3.3	PRJEB9206
ERR867551	 0.980314 	 135.007	LINEAGE4	lineage4.6.2.2	PRJEB9206
ERR867552	 0.920257 	 12.3297	LINEAGE4	lineage4.3.4.2	PRJEB9206
ERR867553	 0.937188 	 15.3335	LINEAGE2	lineage2.2.1.2	PRJEB9206
ERR867554	 0.829516 	 9.08553	LINEAGE4	lineage4.3.4.1	PRJEB9206
ERR867555	 0.933937 	 20.1161	LINEAGE3	lineage3.x.x.x	PRJEB9206
ERR867556	 0.983347 	 226.7	LINEAGE2	lineage2.2.2	PRJEB9206
ERR867557	 0.985708 	 262.24	LINEAGE1	lineage1.1.2	PRJEB9206
ERR867558	 0.986311 	 233.791	LINEAGE3	lineage3.x.x.x	PRJEB9206
ERR867559	 0.916044 	 14.394	LINEAGE4	lineage4.3.4.2	PRJEB9206
ERR867560	 0.97002 	 29.7349	LINEAGE4	lineage4.3.4.1	PRJEB9206
ERR867561	 0.973563 	 31.9222	LINEAGE3	lineage3.x.x.x	PRJEB9206
ERR867562	 0.974969 	 44.592	LINEAGE2	lineage2.2.2	PRJEB9206
ERR867563	 0.977724 	 41.8078	LINEAGE1	lineage1.1.2	PRJEB9206
ERR867564	 0.983606 	 67.0113	LINEAGE3	lineage3.x.x.x	PRJEB9206
ERR867565	 0.965973 	 40.829	LINEAGE4	lineage4.3.4.2	PRJEB9206
ERR867567	 0.650235 	 8.64793	LINEAGE3	lineage3.x.x.x	PRJEB9206
ERR868538	 0.980028 	 65.2366	LINEAGE4	lineage4.2.2.1	PRJEB6273
ERR868539	 0.978811 	 196.707	LINEAGE5	lineage5	PRJEB6273
ERR868540	 0.978074 	 83.7451	LINEAGE2	lineage2.2.1	PRJEB6273
ERR868541	 0.99063 	 100.561	LINEAGE4	lineage4.9.x.x	PRJEB6273
ERR895346	 0.978098 	 70.1699	LINEAGE1	lineage1.1.3	PRJEB9680
ERR911849	 0.946418 	 10.1626	LINEAGE4	lineage4.4.1.1	PRJEB9308
ERR911850	 0.97581 	 21.7248	LINEAGE4	lineage4.4.1.1	PRJEB9308
ERR911851	 0.963008 	 12.9201	LINEAGE4	lineage4.4.1.1	PRJEB9308
ERR911852	 0.984848 	 88.0952	LINEAGE4	lineage4.4.1.1	PRJEB9308
ERR911853	 0.971163 	 19.4785	LINEAGE4	lineage4.4.1.1	PRJEB9308
